Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Equatorial Guinea,GNQ,7.78916547991181,6.94653176098915,6.14677548853623,6.35323966319397,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Eritrea,ERI,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Estonia,EST,2.97558032889841,4.97761478376795,3.93492157832413,2.78849679593547,-0.144815519467461
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ethiopia,ETH,8.13694113083097,33.224215246637,22.7704608843736,8.07847232582424,7.39181447995028
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Faroe Islands,FRO,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Fiji,FJI,3.68001483129398,7.28654447921328,3.408333333333,2.90917882182352,0.540328895849657
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Finland,FIN,1.21035762483128,3.41680903370977,2.80833232604087,1.47828813293555,1.04120000617985
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,France,FRA,1.52963938227714,2.11748680870384,1.95568550044072,0.863606929999857,0.507700672785821
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,French Polynesia,PYF,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Gabon,GAB,1.46154402720468,1.26934322185039,2.66178438138159,0.480142670964822,4.65560789132336
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Gambia, The",GMB,5.04893657556888,4.79648497865264,4.25453477546402,5.69973029667365,5.9473749217505
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Georgia,GEO,7.11101842933862,8.54325584870146,-0.943704993980319,-0.512052074968844,3.06887079622332
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Germany,DEU,1.10380856083589,2.07517293107789,2.00849118223384,1.50472226668734,0.906797035167657
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ghana,GHA,10.707568121871,8.72683683123384,9.16077831080487,11.608333333333,15.4931680728742
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Greece,GRC,4.7129815763518,3.32987017363469,1.50151979452967,-0.921271918055054,-1.31224241067529
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Greenland,GRL,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Grenada,GRD,3.43650905943422,3.03347280334663,2.41077704021868,-0.0442285548697994,-0.946757299033727
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guam,GUM,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guatemala,GTM,3.85950909833189,6.2153417631224,3.78250023985417,4.34337131279483,3.41836169663025
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guinea,GIN,15.4619810737554,21.3504664236733,15.2245574833883,11.8884237720548,9.71397733405289
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guinea-Bissau,GNB,2.51785140171699,5.04610226320175,2.13054580274499,1.20712555668411,-1.50924460570441
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guyana,GUY,2.08666666666699,4.97773563706947,2.3919352131235,1.83245059434774,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Haiti,HTI,5.69651102340002,8.41107104131447,6.27966549648909,5.85347272188596,4.56617353058744
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Honduras,HND,4.70054992947605,6.76227957314734,5.19618615531862,5.16189898581501,6.12924930313006
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Hong Kong SAR, China",HKG,2.33739837398373,5.26315789473684,4.05660377358491,4.35176790571169,4.43092962641181
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Hungary,HUN,4.8813450760608,3.95726723095532,5.70582934156052,1.7258394874899,-0.238018573438596
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Iceland,ISL,5.39359595821726,3.9904126449437,5.19529059988788,3.88464499319026,2.03499971498602
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,India,IND,11.9922969187675,8.85784529680106,9.31244560487363,10.9076433121022,6.35319454414932
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Indonesia,IDN,5.13275489954664,5.35749960388808,4.27951195909452,6.41338677822314,6.39492540819923
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Iran, Islamic Rep.",IRN,10.1371471710771,20.6283320639758,27.3573886416009,39.2663609837432,17.2353586750476
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Iraq,IRQ,2.87774725274754,5.80145537085279,6.08909641595104,1.87949800749466,2.23597407904676
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ireland,IRL,-0.946166394780092,2.57887045474081,1.69278471465682,0.502678203543135,0.196785831420132
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Isle of Man,IMY,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Israel,ISR,2.69295910960561,3.45919549329641,1.70761175996713,1.52587312900939,0.475956015098954
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Italy,ITA,1.53989339199557,2.74143821348257,3.04136253041362,1.21999212908335,0.241057542767966
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Jamaica,JAM,12.6095082350195,7.52969244333779,6.89824818644892,9.34440283355121,8.29000577700769
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Japan,JPN,-0.719781583519478,-0.283333333333303,-0.033428046130773,0.359471660257854,2.74885464389837
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Jordan,JOR,5.01394164326241,4.158333333333,4.52036162893097,4.83006736068553,2.89156626506024
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kazakhstan,KAZ,7.11581359683509,8.34856918568362,5.11370888423384,5.83670233282396,6.71830657978647
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kenya,KEN,3.96138889115387,14.0215498988378,9.37839585138694,5.7182740797563,6.87749809668873
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kiribati,KIR,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Korea, Rep.",KOR,2.95586282160837,4,2.19230769230769,1.30786601430184,1.27240642704561
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kosovo,KSV,3.48050763735877,7.33641771315298,2.47673782156438,1.76258512485103,0.433014040151861
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kuwait,KWT,4.49640287769785,4.90533562822719,3.19934372436422,2.70270270270271,2.90890092879258
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kyrgyz Republic,KGZ,7.96772225579701,16.4958847224961,2.68702730588134,6.60653572215061,7.53424729775827
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lao PDR,LAO,5.98231735118033,7.57692405309636,4.25694220530492,6.36493927736321,4.13522637013445
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Latvia,LVA,-1.07066381156316,4.4011544011544,2.21147201105736,0,0.608519269776878
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lebanon,LBN,3.98984146401508,..,..,5.54382873675977,0.749718611234401
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lesotho,LSO,3.59781102138296,5.02481656617584,6.10359280024599,4.9283407107136,5.34036167711053
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Liberia,LBR,7.2910366349244,8.48660046546242,6.83476822141975,7.57489785727313,9.82635804315248
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Libya,LBY,2.79989500109268,15.5184815317562,6.05980392156865,2.60581802719508,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Liechtenstein,LIE,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lithuania,LTU,1.33423408208077,4.133333333333,3.08696382842574,1.04746662079266,0.106494137252986
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Luxembourg,LUX,2.27340483270492,3.40979587565708,2.66419954753365,1.73403079435926,0.629749069217611
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Macao SAR, China",MAC,2.80970625798212,5.80124223602485,6.10543618645062,5.51067832245214,6.04090194022025
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Macedonia, FYR",MKD,1.50997522027597,3.90475422069707,3.31605558871311,2.78438384852616,-0.281018069718137
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Madagascar,MDG,9.24671734623357,9.48254048582983,6.35869879239627,5.82642944451988,6.080595482546
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malawi,MWI,7.41159092883831,7.62282262848501,21.271265001378,27.283333333333,24.4336781458688
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malaysia,MYS,1.71003717472149,3.2,1.65536175710562,2.10501231233679,3.14299050879043
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Maldives,MDV,6.609167484076,12.829833930861,12.1307160658945,2.31401132237524,2.12011309580647
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mali,MLI,1.10892690670184,2.85553410553379,5.42738719011559,-0.606221674387953,0.892770255390926
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malta,MLT,1.51683376603825,2.72190516915352,2.41762464375996,1.37490620310218,0.311500057827359
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Marshall Islands,MHL,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mauritania,MRT,6.28354087427707,5.64243345261983,4.93587981438516,4.1296423896565,3.53521885219096
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mauritius,MUS,2.8929687165661,6.53135354711725,3.85216033315955,3.54329573934799,3.21769191994718
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mexico,MEX,4.15672783717606,3.40737961671249,4.11150854557474,3.80638982343198,4.01861720191058
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Moldova,MDA,7.35225120644031,7.61060720923923,4.63951864298004,4.64179022137058,5.08878583159154
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Monaco,MCO,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mongolia,MNG,10.1496314225988,9.4840932927134,14.9844905750418,8.60482811094999,13.0246481115847
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Montenegro,MNE,0.654946570148508,3.450143112487,4.14524724981109,2.20589268141178,-0.710514051710594
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Morocco,MAR,0.987355331485923,0.922360320059028,1.27874121293852,1.88750187998134,0.435456491254269
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mozambique,MOZ,12.7012398223543,10.3511325711851,2.68085517108248,4.26135250941933,2.55974875844327
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Myanmar,MMR,7.71838195873614,5.0214601462075,1.4675832267467,5.52427920711483,5.47446471318948
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Namibia,NAM,4.87491987645647,5.00559518073199,6.7219977733188,5.60092502322345,5.35016966861296
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nepal,NPL,9.3240005044775,9.27171417694352,9.45418074324325,9.04268145647454,8.36797877045517
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Netherlands,NLD,1.27555256810659,2.34107017751371,2.45554765291608,2.50689852657884,0.976035079699661
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,New Caledonia,NCL,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,New Zealand,NZL,2.30202578268876,4.43294329432943,0.883430295194987,1.30286202477575,0.906599198819315
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nicaragua,NIC,5.45485546150213,8.08267265838036,7.19361357537269,7.1353807929824,6.03579186802344
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Niger,NER,0.804073080882679,2.9423851401328,0.455089820359283,2.29852169766334,-0.786251476163531
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nigeria,NGA,13.7202018444406,10.8407925942933,12.2170071783536,8.47582728502942,8.0573826264461
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Northern Mariana Islands,MNP,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Norway,NOR,2.39925768822933,1.30097087378643,0.709219858156017,2.13170917396269,2.02509628525307
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Oman,OMN,3.20339637205709,4.07005734230891,2.91070252141103,1.24541698190046,1.01401483924156
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Pakistan,PAK,13.8811392577713,11.9167694652057,9.68505340962508,7.6895036551002,7.19167116470147
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Palau,PLW,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Panama,PAN,3.49128872618833,5.87580243678684,5.69819959166072,4.02715991571035,2.63782935747804
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Papua New Guinea,PNG,6.01360893567853,4.44083401028973,4.53720508166969,4.96031746031746,5.20793950850662
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Paraguay,PRY,4.65116279069801,8.25396825396855,3.67591897974519,2.68385738718509,5.02882767456785
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Peru,PER,1.52832059732901,3.37068502482801,3.65373235895455,2.8165028205539,3.22604678885381
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Philippines,PHL,3.78983634797588,4.64730290456431,3.17208564631245,2.99769408147579,4.1044776119403
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Poland,POL,2.70745235872348,4.25833333333301,3.55686995444071,1.03426983636865,0.106951871658061
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Portugal,PRT,1.40257289895365,3.6530110043073,2.77333854051581,0.274416666667,-0.278153367467859
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Puerto Rico,PRI,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Qatar,QAT,-2.42525675161687,1.91638988944472,1.86658506731917,3.13157104235508,3.08247431271406
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Romania,ROM,6.09421578696888,5.7877773798795,3.33380025213614,3.98535990239935,1.06896102203103
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Russian Federation,RUS,6.85801928133193,8.43500102522043,5.06771928995212,6.7625025308767,7.82603198685126
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Rwanda,RWA,2.30914619114174,5.67068273092301,6.27090301003406,4.23478015108572,1.78410041196773
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Samoa,WSM,0.777007268777984,5.19814292820425,2.04901883521097,0.61008572090571,-0.40681608842524
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,San Marino,SMR,2.58541815582589,2.00787670741501,2.82733224222611,1.6043929807809,1.11301705164088
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sao Tome and Principe,STP,13.34005235378,14.3209021663869,10.6371195929632,8.10629272825959,6.9877692759449
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Saudi Arabia,SAU,5.34313725490195,5.82359105588522,2.88596245446878,3.506263616558,2.67052555416665
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Senegal,SEN,1.22868119673341,3.40322829786957,1.42137845685664,0.698626836906765,-1.07974481658661
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Serbia,SRB,6.14255360247246,11.1373976342129,7.33038589596658,7.69426362896641,2.08244793880155
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Seychelles,SYC,-2.40463875108221,2.55926772230954,7.11037062326398,4.33893848329103,1.38583454581259
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sierra Leone,SLE,16.6352238336674,16.191808057152,12.8700763233321,10.2664137142465,7.32944438834534
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Singapore,SGP,2.79999999999999,5.25291828793776,4.52865064695008,2.37849017580146,1.010101010101
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sint Maarten (Dutch part),SXM,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Slovak Republic,SVK,0.957018132975136,3.9192859914625,3.60610263522929,1.40047368963052,-0.0761653295419953
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Slovenia,SVN,1.84096534653466,1.81057992086369,2.59829764256178,1.76035123924074,0.200074857940044
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Solomon Islands,SLB,1.05148163321043,7.3427070601804,5.91200602491125,5.39136388587516,5.16590237925214
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Somalia,SOM,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,South Africa,ZAF,4.26234354981772,4.99551018479139,5.65358300324086,5.44527948193558,6.37525900888742
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,South Sudan,SSD,1.16962180301105,47.3060756591516,45.0772314585547,-0.0393263140232392,3.25907352717468
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Spain,ESP,1.7997401678753,3.19624297191142,2.44591462840482,1.4086282854704,-0.147031810368282
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sri Lanka,LKA,6.21764889304621,6.71676843588588,7.54291373239434,6.9115465288789,3.27782562924662
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,St. Kitts and Nevis,KNA,0.505500310179436,7.06891306314084,1.4145944368501,1.02986611740473,0.751783893985728
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,St. Lucia,LCA,3.25034409180092,2.76940794144159,4.17763587102486,1.47201838917867,3.51847818194992
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,St. Martin (French part),MAF,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,St. Vincent and the Grenadines,VCT,1.4805730108359,3.18603111552433,2.59844414147084,0.805127804268598,0.193858560793735
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sudan,SDN,13.2453941409943,22.1121207395568,37.39336492891,29.9586064160056,36.9077637690777
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Suriname,SUR,6.94478729531769,17.7117796414564,5.0068631936725,1.9607843137255,3.34578754578757
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Swaziland,SWZ,4.50923691774361,6.10519820211447,8.93960918520306,5.6195994173982,5.68526686359439
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sweden,SWE,1.15798802715629,2.96115073822149,0.888377506923492,-0.0442929701484368,-0.179638494114759
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Switzerland,CHE,0.698510114265597,0.225601604278069,-0.666944560233363,-0.240990348300528,-0.013225325387596
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Syrian Arab Republic,SYR,4.39741383150071,4.753163888857,36.702295336413,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tajikistan,TJK,6.41956509437934,12.4315490430408,5.83116601031438,5.00964645344952,6.10442765129668
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tanzania,TZA,6.20015595647405,12.6909694699166,16.0010938506332,7.87072364573972,6.13161432988026
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Thailand,THA,3.27222000797099,3.8098204090107,3.01999999999999,2.18404193360513,1.89037712548685
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Timor-Leste,TMP,6.76597680236479,13.4998402385771,11.8003096701548,11.1566224609699,0.443548387097418
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Togo,TGO,1.83416933078792,3.5722772277234,2.63077393698318,1.76676602086497,0.189644946584272
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tonga,TON,3.5535092976857,6.26140436545231,1.21299057251048,0.712058510645648,2.5108763325111
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Trinidad and Tobago,TTO,10.5473894947577,5.09936615355306,9.26858023851612,5.19981740465636,5.68441814595646
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tunisia,TUN,4.4162689650254,3.54402935290197,5.1381170975279,5.79854461891964,4.93773530263511
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Turkey,TUR,8.56644420552997,6.47187967115079,8.89156996512183,7.49309030547683,8.85457271364333
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Turkmenistan,TKM,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Turks and Caicos Islands,TCA,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Tuvalu,TUV,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Uganda,UGA,3.9765528847817,18.692904478175,14.0160565636525,5.46440187157694,4.28820926320367
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ukraine,UKR,9.37858947852034,7.96009451299598,0.555555555555548,-0.276243093922642,12.1883656509695
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,United Arab Emirates,ARE,0.878936755572795,0.876836632777,0.66406730761652,1.10069140427238,2.34470394760002
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,United Kingdom,GBR,3.28571428571459,4.48423964475475,2.82170974709121,2.55454668654317,1.46019160885392
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,United States,USA,1.64004344238988,3.15684156862221,2.0693372652606,1.46483265562683,1.62222297740851
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Uruguay,URY,6.67638686804827,8.09377520175546,8.09776580573604,8.57513504005397,8.87735333229858
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Uzbekistan,UZB,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Vanuatu,VUT,2.8092932589573,0.862682907548745,1.36363636363637,1.44614331766527,0.798863838096955
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Venezuela, RB",VEN,28.1874647092039,26.0902123160959,21.0689956331876,40.639427516159,62.1686499794828
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Vietnam,VNM,8.86160036095393,18.6774771205401,9.09421607857402,6.59225589816536,4.08589994072795
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Virgin Islands (U.S.),VIR,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,West Bank and Gaza,WBG,3.75058359703273,2.8775,2.77838529642828,1.72521141524113,1.73314119251302
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Yemen, Rep.",YEM,11.1748338605043,19.5435617131152,9.88538714484789,10.9684421500199,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Zambia,ZMB,8.50176133365263,6.42939681072336,6.57589970757665,6.97767605490346,7.81195441703916
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Zimbabwe,ZWE,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Arab World,ARB,3.95007875923882,4.63746427577989,4.12578556824999,3.19262760946879,2.77890084944808
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Caribbean small states,CSS,3.37002540220152,3.45674967234599,2.59844414147084,1.05949782356146,1.35293202182873
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,East Asia & Pacific (all income levels),EAS,3.27222000797099,5.25291828793776,3.01999999999999,2.90917882182352,2.74885464389837
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,East Asia & Pacific (developing only),EAP,3.78983634797588,5.41085005784501,3.17208564631245,2.99769408147579,3.85523855347905
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Euro area,EMU,1.52963938227714,3.28944939564212,2.48567508675587,1.37490620310218,0.241057542767966
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Europe & Central Asia (all income levels),ECS,2.39025802549095,3.78987711034854,2.79083543327834,1.72993514092458,0.586636736672424
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Europe & Central Asia (developing only),ECA,6.2810593484259,7.63092042360777,3.13531194351163,3.38487187546276,2.53171800591262
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,European Union,EUU,1.66981677993543,3.3096597846384,2.71876904402473,1.38768994636635,0.220566200354005
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Heavily indebted poor countries (HIPC),HPC,4.99850488412423,6.76227957314734,6.27966549648909,5.46440187157694,4.47300678560602
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,High income,HIC,2.13351911225118,3.41330245468343,2.7639460693024,1.49150519981145,0.99306804490033
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,High income: OECD,OEC,1.80663759965858,3.28539453383201,2.45073114066045,1.42167744393877,0.536227438176895
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,High income: nonOECD,NOC,2.48333825928924,4.38787509783473,3.14315377639498,2.29753612004962,1.44514947233022
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Latin America & Caribbean (all income levels),LCN,3.85950909833189,5.12892376681614,4.11150854557474,2.73863175716002,3.41836169663025
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Latin America & Caribbean (developing only),LAC,3.85950909833189,5.12892376681614,4.11150854557474,2.8165028205539,3.46841993929008
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Least developed countries: UN classification,LDC,6.09123665382719,7.59987334079069,6.31918214444268,5.61200475189424,4.47300678560602
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Low & middle income,LMY,4.58019985422081,6.26140436545231,5.0068631936725,4.34337131279483,3.55417335131371
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Low income,LIC,3.99623007954201,8.41107104131447,6.75312351731806,4.26135250941933,4.28820926320367
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lower middle income,LMC,5.71858640634123,7.04934864315016,4.61294666942202,5.52427920711483,5.16590237925214
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Middle East & North Africa (all income levels),MEA,3.91304347826087,4.34004899801789,3.46527661596661,2.9171368725289,2.66086052673185
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Middle East & North Africa (developing only),MNA,3.98984146401508,4.91093891831835,6.07445016875985,4.04187576863402,2.88942120489487
